#名前,"性別(0=両,1=男,2=女)",レア度,スロット1,スロット2,スロット3,入手時期,初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数,カスタム強化防御力,カスタム強化素材1,個数1,カスタム強化素材2,個数2,ワンセット防具,仮番号
EXバフバロアームβ,0,9,4,0,0,M3,130,168,-2,2,-1,3,-3,攻めの守勢,1,体力増強,1,,,,,,,猛牛竜の重甲,2,猛牛竜の重殻,2,猛牛竜の靭尾,1,,,178,霊脈玉のかけら,1,いにしえの巨龍骨,1,0,
EXジャナフアームα,0,9,2,0,0,M4,132,170,3,-3,-1,-1,0,特殊射撃強化,1,火属性攻撃強化,2,蛮顎竜の覇気,1,,,,,蛮顎竜の厚毛皮,2,蛮顎竜の厚鱗,2,業炎袋,2,エルトライト鉱石,5,190,霊脈玉のかけら,1,いにしえの巨龍骨,1,0,
EXジャナフアームβ,0,9,4,0,0,M4,132,170,3,-3,-1,-1,0,特殊射撃強化,1,火属性攻撃強化,1,蛮顎竜の覇気,1,,,,,蛮顎竜の厚毛皮,2,蛮顎竜の厚鱗,2,業炎袋,2,エルトライト鉱石,5,190,霊脈玉のかけら,1,いにしえの巨龍骨,1,0,
EXジャナールアームα,0,11,2,0,0,M13,146,170,-1,-1,2,-3,0,アイテム使用強化,2,雷属性攻撃強化,2,蛮顎竜の覇気,1,,,,,雷顎竜の厚毛皮,3,雷顎竜の厚鱗,2,雷顎竜の重牙,1,剛竜骨,2,190,霊脈玉,1,大竜玉,1,0,
EXジャナールアームβ,0,11,4,2,0,M13,146,170,-1,-1,2,-3,0,アイテム使用強化,2,蛮顎竜の覇気,1,,,,,,,雷顎竜の厚毛皮,3,雷顎竜の厚鱗,2,雷顎竜の重牙,1,剛竜骨,2,190,霊脈玉,1,大竜玉,1,0,
EXレイアアームα,0,9,3,0,0,M4,130,146,2,0,-2,0,-3,毒属性強化,2,植生学,1,雌火竜の真髄,1,,,,,雌火竜の重殻,2,雌火竜の厚鱗,2,雌火竜の秘棘,1,,,188,霊脈玉のかけら,1,いにしえの巨龍骨,1,0,
EXレイアアームβ,0,9,4,0,0,M4,130,146,2,0,-2,0,-3,毒属性強化,2,雌火竜の真髄,1,,,,,,,雌火竜の重殻,2,雌火竜の厚鱗,2,雌火竜の秘棘,1,,,188,霊脈玉のかけら,1,いにしえの巨龍骨,1,0,
EXリオハートアームα,0,9,2,0,0,M6,132,148,3,0,-3,0,-4,風圧耐性,2,匠,1,雌火竜の真髄,1,,,,,桜火竜の重殻,3,桜火竜の厚鱗,2,雌火竜の秘棘,1,ピュアクリスタル,1,190,霊脈玉のかけら,1,いにしえの巨龍骨,1,0,
EXリオハートアームβ,0,9,4,2,0,M6,132,148,3,0,-3,0,-4,風圧耐性,2,雌火竜の真髄,1,,,,,,,桜火竜の重殻,3,桜火竜の厚鱗,2,雌火竜の秘棘,1,ピュアクリスタル,1,190,霊脈玉のかけら,1,いにしえの巨龍骨,1,0,
EXウルムーアームα,0,9,2,2,0,M4,130,168,-3,2,0,1,0,砲術,2,風圧耐性,1,,,,,,,浮空竜の厚毛皮,2,浮空竜の剛翼,1,デプスライト鉱石,3,,,188,霊脈玉のかけら,1,いにしえの巨龍骨,1,0,
EXウルムーアームβ,0,9,4,1,0,M4,130,168,-3,2,0,1,0,砲術,1,風圧耐性,1,,,,,,,浮空竜の厚毛皮,2,浮空竜の剛翼,1,デプスライト鉱石,3,,,188,霊脈玉のかけら,1,いにしえの巨龍骨,1,0,
EXウルムメアアームα,0,9,2,0,0,M4,132,170,-3,-3,2,1,1,渾身,1,睡眠属性強化,1,,,,,,,浮眠竜の厚毛皮,2,浮眠竜の剛翼,1,強竜骨,3,,,190,霊脈玉のかけら,1,いにしえの巨龍骨,1,0,
EXウルムメアアームβ,0,9,4,0,0,M4,132,170,-3,-3,2,1,1,渾身,1,,,,,,,,,浮眠竜の厚毛皮,2,浮眠竜の剛翼,1,強竜骨,3,,,190,霊脈玉のかけら,1,いにしえの巨龍骨,1,0,
EXバルキンアームα,0,9,2,0,0,M4,134,172,0,2,0,-1,-2,睡眠属性強化,2,ガード性能,1,,,,,,,骨鎚竜の重殻,2,骨鎚竜の厚鱗,2,骨鎚竜の重油殻,1,卒倒昏睡袋,1,192,霊脈玉のかけら,1,いにしえの巨龍骨,1,0,
EXバルキンアームβ,0,9,4,0,0,M4,134,172,0,2,0,-1,-2,睡眠属性強化,1,ガード性能,1,,,,,,,骨鎚竜の重殻,2,骨鎚竜の厚鱗,2,骨鎚竜の重油殻,1,卒倒昏睡袋,1,192,霊脈玉のかけら,1,いにしえの巨龍骨,1,0,
EXアーティアアームα,0,10,1,1,0,,142,174,1,-2,-2,2,3,属性解放／装填拡張,2,整備,1,太古の神秘,1,,,,,太古の破片,2,重竜骨,2,メランジェ鉱石,3,業炎袋,4,194,霊脈玉,1,ピュアクリスタル,2,0,
EXアーティアアームβ,0,10,4,0,0,,142,174,1,-2,-2,2,3,属性解放／装填拡張,2,太古の神秘,1,,,,,,,太古の破片,2,重竜骨,2,メランジェ鉱石,3,業炎袋,4,194,霊脈玉,1,ピュアクリスタル,2,0,
EXアークロックアームα,0,10,2,0,0,,142,174,2,2,2,-1,-1,ボマー,3,耐震,1,調査団の錬金術,1,,,,,スチームチケット,2,強竜骨,2,エルトライト鉱石,5,ピュアクリスタル,1,194,霊脈玉,1,ピュアクリスタル,2,0,
EXアークロックアームβ,0,10,4,0,0,,142,174,2,2,2,-1,-1,ボマー,3,調査団の錬金術,1,,,,,,,スチームチケット,2,強竜骨,2,エルトライト鉱石,5,ピュアクリスタル,1,194,霊脈玉,1,ピュアクリスタル,2,0,
EXインゴットアームα,0,10,2,1,0,M6,136,168,-2,0,3,-1,0,体力増強,2,雷属性攻撃強化,2,,,,,,,メランジェ鉱石,2,重竜骨,1,デプスライト鉱石,3,,,188,霊脈玉,1,ピュアクリスタル,2,0,
EXインゴットアームβ,0,10,4,0,0,M6,136,168,-2,0,3,-1,0,体力増強,2,雷属性攻撃強化,1,,,,,,,メランジェ鉱石,2,重竜骨,1,デプスライト鉱石,3,,,188,霊脈玉,1,ピュアクリスタル,2,0,
EXベリオアームα,0,10,2,0,0,M6,138,170,-3,2,-2,3,0,体力回復量ＵＰ,2,体術,2,氷牙竜の秘技,1,,,,,氷牙竜の厚毛皮,2,琥珀色の重殻,1,氷牙竜の靭尾,1,強靭な爪,3,190,霊脈玉,1,ピュアクリスタル,2,0,
EXベリオアームβ,0,10,4,0,0,M6,138,170,-3,2,-2,3,0,体力回復量ＵＰ,2,体術,1,氷牙竜の秘技,1,,,,,氷牙竜の厚毛皮,2,琥珀色の重殻,1,氷牙竜の靭尾,1,強靭な爪,3,190,霊脈玉,1,ピュアクリスタル,2,0,
EXレウスアームα,0,10,3,0,0,M7,140,182,3,1,-2,1,-3,ジャンプ鉄人,1,弱点特効,1,火竜の真髄,1,,,,,火竜の重殻,2,火竜の厚鱗,1,火竜の靭尾,1,重竜骨,4,192,霊脈玉,1,ピュアクリスタル,2,0,
EXレウスアームβ,0,10,4,3,0,M7,140,182,3,1,-2,1,-3,ジャンプ鉄人,1,火竜の真髄,1,,,,,,,火竜の重殻,2,火竜の厚鱗,1,火竜の靭尾,1,重竜骨,4,192,霊脈玉,1,ピュアクリスタル,2,0,
EXリオソウルアームα,0,11,2,0,0,M13,148,172,3,2,2,-3,-4,破壊王,2,風圧耐性,1,火竜の真髄,1,,,,,蒼火竜の重殻,3,蒼火竜の剛翼,2,火竜の剛翼爪,1,バルノスの剛爪,2,192,霊脈玉,1,大竜玉,1,0,
EXリオソウルアームβ,0,11,4,1,0,M13,148,172,3,2,2,-3,-4,破壊王,1,風圧耐性,1,火竜の真髄,1,,,,,蒼火竜の重殻,3,蒼火竜の剛翼,2,火竜の剛翼爪,1,バルノスの剛爪,2,192,霊脈玉,1,大竜玉,1,0,
EXディアブロアームα,0,10,2,0,0,M7,140,150,3,-2,0,-3,2,火事場力,3,耐震,1,角竜の覇気,1,,,,,角竜の重甲,2,角竜の重殻,2,角竜の重尾甲,1,ケストドンの重殻,2,192,霊脈玉,1,ピュアクリスタル,2,0,
EXディアブロアームβ,0,10,4,1,0,M7,140,150,3,-2,0,-3,2,火事場力,2,耐震,1,角竜の覇気,1,,,,,角竜の重甲,2,角竜の重殻,2,角竜の重尾甲,1,ケストドンの重殻,2,192,霊脈玉,1,ピュアクリスタル,2,0,
EXディアネロアームα,0,11,1,1,0,M13,148,172,2,-3,0,-4,2,ＫＯ術,2,ランナー,1,角竜の覇気,1,,,,,黒角竜の重甲,3,黒角竜の重殻,2,角竜の重尾甲,2,強靭な爪,3,192,霊脈玉,1,大竜玉,1,0,
EXディアネロアームβ,0,11,4,2,0,M13,148,172,2,-3,0,-4,2,ＫＯ術,1,ランナー,1,角竜の覇気,1,,,,,黒角竜の重甲,3,黒角竜の重殻,2,角竜の重尾甲,2,強靭な爪,3,192,霊脈玉,1,大竜玉,1,0,
EXギエナアームα,0,10,3,0,0,M7,140,150,-1,2,-3,3,0,飛燕,1,回避性能,2,風漂竜の覇気,1,,,,,風漂竜の厚皮,2,風漂竜の厚鱗,1,風漂竜の剛爪,2,強靭な爪,3,192,霊脈玉,1,ピュアクリスタル,2,0,
EXギエナアームβ,0,10,4,2,0,M7,140,150,-1,2,-3,3,0,飛燕,1,回避性能,1,風漂竜の覇気,1,,,,,風漂竜の厚皮,2,風漂竜の厚鱗,1,風漂竜の剛爪,2,強靭な爪,3,192,霊脈玉,1,ピュアクリスタル,2,0,
EXブリーナアームα,0,11,1,1,0,M12,146,170,-3,2,-1,3,0,抜刀術【技】,2,腹減り耐性,1,風漂竜の覇気,1,,,,,氷霜をまとう皮,3,風漂竜の厚鱗,2,冷厳なる翼,1,ピュアクリスタル,1,190,霊脈玉,1,ピュアクリスタル,2,0,
EXブリーナアームβ,0,11,4,0,0,M12,146,170,-3,2,-1,3,0,抜刀術【技】,2,風漂竜の覇気,1,,,,,,,氷霜をまとう皮,3,風漂竜の厚鱗,2,冷厳なる翼,1,ピュアクリスタル,1,190,霊脈玉,1,ピュアクリスタル,2,0,
EXガロンアームα,0,10,1,0,0,M7,140,182,2,2,-2,-3,0,体術,2,見切り,1,惨爪竜の真髄,1,,,,,惨爪竜の強硬筋,2,惨爪竜の剛爪,1,惨爪竜の重牙,2,モンスターの特濃,4,192,霊脈玉,1,ピュアクリスタル,2,0,
EXガロンアームβ,0,10,4,0,0,M7,140,182,2,2,-2,-3,0,体術,1,見切り,1,惨爪竜の真髄,1,,,,,惨爪竜の強硬筋,2,惨爪竜の剛爪,1,惨爪竜の重牙,2,モンスターの特濃,4,192,霊脈玉,1,ピュアクリスタル,2,0,
EXデスガロンアームα,0,11,2,1,0,M14,148,156,-2,-3,-2,-2,4,強化持続,1,龍属性攻撃強化,2,惨爪竜の真髄,1,,,,,兇爪竜の強硬筋,3,兇爪竜の厚鱗,3,兇爪竜の重牙,2,ギルオスの厚鱗,4,192,霊脈玉,1,大竜玉,1,0,
EXデスガロンアームβ,0,11,4,1,0,M14,148,156,-2,-3,-2,-2,4,強化持続,1,龍属性攻撃強化,1,惨爪竜の真髄,1,,,,,兇爪竜の強硬筋,3,兇爪竜の厚鱗,3,兇爪竜の重牙,2,ギルオスの厚鱗,4,192,霊脈玉,1,大竜玉,1,0,
EXラヴァアームα,0,10,1,0,0,M7,140,182,3,-3,1,-2,2,フルチャージ,2,体力回復量ＵＰ,1,,,,,,,溶岩竜の重殻,2,溶岩竜の重牙,2,溶岩竜の特上ヒレ,1,大竜玉,1,192,霊脈玉,1,ピュアクリスタル,2,0,
EXラヴァアームβ,0,10,4,0,0,M7,140,182,3,-3,1,-2,2,フルチャージ,1,体力回復量ＵＰ,1,,,,,,,溶岩竜の重殻,2,溶岩竜の重牙,2,溶岩竜の特上ヒレ,1,大竜玉,1,192,霊脈玉,1,ピュアクリスタル,2,0,
EXガンキンアームα,0,10,2,0,0,M7,144,176,4,-3,1,-2,-2,ガード性能,2,防御力ＤＯＷＮ耐性,2,爆鎚竜の覇気,1,,,,,爆鎚竜の重殻,2,爆鎚竜の厚鱗,1,爆鎚竜の重耐熱殻,2,溶岩塊,4,196,霊脈玉,1,ピュアクリスタル,2,0,
EXガンキンアームβ,0,10,4,0,0,M7,144,176,4,-3,1,-2,-2,ガード性能,2,防御力ＤＯＷＮ耐性,1,爆鎚竜の覇気,1,,,,,爆鎚竜の重殻,2,爆鎚竜の厚鱗,1,爆鎚竜の重耐熱殻,2,溶岩塊,4,196,霊脈玉,1,ピュアクリスタル,2,0,
EXナルガアームα,0,10,1,0,0,M7,140,182,-2,2,-3,0,0,スタミナ急速回復,2,潜伏,2,迅竜の真髄,1,,,,,迅竜の豪黒毛,2,迅竜の厚鱗,1,迅竜の重牙,2,極上の毛皮,4,192,霊脈玉,1,ピュアクリスタル,2,0,
EXナルガアームβ,0,10,4,0,0,M7,140,182,-2,2,-3,0,0,スタミナ急速回復,2,迅竜の真髄,1,,,,,,,迅竜の豪黒毛,2,迅竜の厚鱗,1,迅竜の重牙,2,極上の毛皮,4,192,霊脈玉,1,ピュアクリスタル,2,0,
EXディノアームα,0,10,1,0,0,M7,142,174,3,-3,1,-1,-1,渾身,2,集中,1,斬竜の真髄,1,,,,,斬竜の重殻,2,斬竜の獄炎状殻,2,斬竜の断剣尾,1,ピュアクリスタル,1,194,霊脈玉,1,ピュアクリスタル,2,0,
EXディノアームβ,0,10,4,0,0,M7,142,174,3,-3,1,-1,-1,渾身,1,集中,1,斬竜の真髄,1,,,,,斬竜の重殻,2,斬竜の獄炎状殻,2,斬竜の断剣尾,1,ピュアクリスタル,1,194,霊脈玉,1,ピュアクリスタル,2,0,
EXディノイエロアームα,0,11,2,1,0,M14,150,174,-3,2,-1,2,-1,気絶耐性,2,匠,1,斬竜の真髄,1,,,,,硫斬竜の重殻,3,硫斬竜の重牙,2,削られた硫晶片,2,剛竜骨,4,194,霊脈玉,1,大竜玉,1,0,
EXディノイエロアームβ,0,11,4,2,1,M14,150,174,-3,2,-1,2,-1,気絶耐性,2,斬竜の真髄,1,,,,,,,硫斬竜の重殻,3,硫斬竜の重牙,2,削られた硫晶片,2,剛竜骨,4,194,霊脈玉,1,大竜玉,1,0,
EXブラキアームα,0,10,2,0,0,M9,142,174,3,-2,1,-3,1,挑戦者,2,爆破やられ耐性,2,砕竜の真髄,1,,,,,砕竜の重黒曜甲,2,砕竜の重殻,2,砕竜の剛鉄拳,1,光る粘菌,3,194,霊脈玉,1,ピュアクリスタル,2,0,
EXブラキアームβ,0,10,4,0,0,M9,142,174,3,-2,1,-3,1,挑戦者,2,爆破やられ耐性,1,砕竜の真髄,1,,,,,砕竜の重黒曜甲,2,砕竜の重殻,2,砕竜の剛鉄拳,1,光る粘菌,3,194,霊脈玉,1,ピュアクリスタル,2,0,
EXレックスアームα,0,10,1,0,0,M9,142,174,2,0,-3,0,-2,早食い,2,攻撃,2,轟竜の真髄,1,,,,,轟竜の重殻,2,轟竜の厚鱗,1,轟竜の重牙,2,強靭な爪,3,194,霊脈玉,1,ピュアクリスタル,2,0,
EXレックスアームβ,0,10,4,0,0,M9,142,174,2,0,-3,0,-2,早食い,2,攻撃,1,轟竜の真髄,1,,,,,轟竜の重殻,2,轟竜の厚鱗,1,轟竜の重牙,2,強靭な爪,3,194,霊脈玉,1,ピュアクリスタル,2,0,
EXレックスロアアームα,0,11,3,0,0,M70,156,164,3,-4,-2,0,0,体力増強,3,攻撃,2,轟竜の真髄,1,,,,,黒轟竜の重殻,3,黒轟竜の厚鱗,2,黒轟竜の剛爪,2,異形の狂骨,3,200,霊脈玉,1,大竜玉,1,0,
EXレックスロアアームβ,0,11,4,0,0,M70,156,164,3,-4,-2,0,0,体力増強,2,攻撃,2,轟竜の真髄,1,,,,,黒轟竜の重殻,3,黒轟竜の厚鱗,2,黒轟竜の剛爪,2,異形の狂骨,3,200,霊脈玉,1,大竜玉,1,0,
EXクロオビアームα,0,11,3,0,0,,150,174,1,1,1,1,2,広域化,2,笛吹き名人,2,教官の導き,1,,,,,クロオビコイン,2,バフバロコイン,3,ガウシカの角,2,,,194,霊脈玉,1,大竜玉,1,0,
EXクロオビアームβ,0,11,4,1,0,,150,174,1,1,1,1,2,広域化,2,教官の導き,1,,,,,,,クロオビコイン,2,バフバロコイン,3,ガウシカの角,2,,,194,霊脈玉,1,大竜玉,1,0,
EXドーベルアームα,0,11,2,1,0,M17,152,176,-2,0,-1,-1,4,スタミナ急速回復,2,キノコ大好き,1,,,,,,,太古龍骨,2,頑強な重骨,3,溶岩竜の特上ヒレ,1,いにしえの巨龍骨,3,196,霊脈玉,1,大竜玉,1,0,
EXドーベルアームβ,0,11,4,1,0,M17,152,176,-2,0,-1,-1,4,スタミナ急速回復,1,キノコ大好き,1,,,,,,,太古龍骨,2,頑強な重骨,3,溶岩竜の特上ヒレ,1,いにしえの巨龍骨,3,196,霊脈玉,1,大竜玉,1,0,
EXダマスクアームα,0,11,2,1,0,M17,152,176,4,-2,0,0,0,匠,2,砥石使用高速化,1,,,,,,,古龍の浄血,2,メランジェ鉱石,3,火竜の剛翼,1,大竜玉,1,196,霊脈玉,1,大竜玉,1,0,
EXダマスクアームβ,0,11,4,1,0,M17,152,176,4,-2,0,0,0,匠,2,,,,,,,,,古龍の浄血,2,メランジェ鉱石,3,火竜の剛翼,1,大竜玉,1,196,霊脈玉,1,大竜玉,1,0,
EXプライドアームα,0,11,3,0,0,M18,154,178,3,1,-2,-4,-2,抜刀術【技】,2,耳栓,1,爆鱗竜の覇気,1,,,,,紅蓮にゆれる銀殻,3,天を焦がす銀翼,2,爆鱗竜の重尾,1,大地を穿つ剛角,1,198,霊脈玉,1,大竜玉,1,0,
EXプライドアームβ,0,11,4,3,0,M18,154,178,3,1,-2,-4,-2,抜刀術【技】,2,爆鱗竜の覇気,1,,,,,,,紅蓮にゆれる銀殻,3,天を焦がす銀翼,2,爆鱗竜の重尾,1,大地を穿つ剛角,1,196,霊脈玉,1,大竜玉,1,0,
EXグリードアームα,0,11,2,0,0,M21,156,164,2,1,-3,1,-3,スタミナ奪取,2,破壊王,1,恐暴竜の真髄,1,,,,,恐暴竜の厚黒皮,3,恐暴竜の厚黒鱗,2,ドス黒い血,3,剛竜骨,5,200,霊脈玉,1,大竜玉,1,0,
EXグリードアームβ,0,11,4,0,0,M21,156,164,2,1,-3,1,-3,スタミナ奪取,2,恐暴竜の真髄,1,,,,,,,恐暴竜の厚黒皮,3,恐暴竜の厚黒鱗,2,ドス黒い血,3,剛竜骨,5,200,霊脈玉,1,大竜玉,1,0,
EXラヴィーナアームα,0,12,1,0,0,M17,154,178,-3,2,-1,4,-1,納刀術,1,ひるみ軽減,2,冰龍の神秘,1,,,,,冰龍の重殻,3,冰龍の剛翼,2,冰龍の冠角,2,冰龍の零玉,1,192,大霊脈玉,1,古龍の浄血,2,0,
EXラヴィーナアームβ,0,12,4,0,0,M17,154,178,-3,2,-1,4,-1,納刀術,1,ひるみ軽減,1,冰龍の神秘,1,,,,,冰龍の重殻,3,冰龍の剛翼,2,冰龍の冠角,2,冰龍の零玉,1,192,大霊脈玉,1,古龍の浄血,2,0,
EXヴァルファーアームα,0,12,2,1,1,M19,156,180,-2,4,1,1,-3,体力回復量ＵＰ,2,早食い,1,屍套龍の霊脈,1,,,,,屍套龍の重殻,3,屍套龍の剛翼,2,闇を食む牙,2,太古龍骨,5,194,大霊脈玉,1,古龍の浄血,2,0,
EXヴァルファーアームβ,0,12,4,1,1,M19,156,180,-2,4,1,1,-3,体力回復量ＵＰ,2,屍套龍の霊脈,1,,,,,,,屍套龍の重殻,3,屍套龍の剛翼,2,闇を食む牙,2,太古龍骨,5,194,大霊脈玉,1,古龍の浄血,2,0,
EXカイザーアームα,0,12,2,0,0,M19,156,180,3,-3,1,-3,1,弱点特効,2,熱ダメージ無効,1,炎王龍の武技,1,,,,,炎王龍の重殻,3,炎王龍の厚龍鱗,3,炎王龍の剛角,1,雷顎竜の天鱗,1,194,大霊脈玉,1,古龍の浄血,2,0,
EXカイザーアームβ,0,12,4,3,0,M19,156,180,3,-3,1,-3,1,弱点特効,1,熱ダメージ無効,1,炎王龍の武技,1,,,,,炎王龍の重殻,3,炎王龍の厚龍鱗,3,炎王龍の剛角,1,雷顎竜の天鱗,1,194,大霊脈玉,1,古龍の浄血,2,0,
EXクシャナハトゥーα,0,12,1,0,0,M19,156,180,0,2,-3,4,-2,回避性能,3,鋼龍の飛翔,1,,,,,,,鋼龍の重殻,4,鋼龍の剛翼,3,鋼龍の剛角,2,古龍の大宝玉,1,194,大霊脈玉,1,古龍の浄血,2,0,
EXクシャナハトゥーβ,0,12,4,2,0,M19,156,180,0,2,-3,4,-2,回避性能,2,鋼龍の飛翔,1,,,,,,,鋼龍の重殻,4,鋼龍の剛翼,3,鋼龍の剛角,2,古龍の大宝玉,1,194,大霊脈玉,1,古龍の浄血,2,0,
EXキリンアームロングα,0,12,3,2,0,M19,154,178,-3,-2,4,-2,2,雷属性攻撃強化,3,ランナー,1,幻獣の神秘,1,,,,,幻獣の銀たてがみ,3,幻獣の特上皮,2,幻獣の靭雷尾,2,いにしえの巨龍骨,1,192,大霊脈玉,1,古龍の浄血,2,0,
EXキリンアームロングβ,0,12,4,2,2,M19,154,178,-3,-2,4,-2,2,雷属性攻撃強化,3,幻獣の神秘,1,,,,,,,幻獣の銀たてがみ,3,幻獣の特上皮,2,幻獣の靭雷尾,2,いにしえの巨龍骨,1,192,大霊脈玉,1,古龍の浄血,2,0,
EXテンタクルアームα,0,12,1,0,0,M20,158,164,-3,4,3,0,-2,整備,2,渾身,1,溟龍の神秘,1,,,,,溟龍の特上皮,2,溟龍の剛翼,2,溟龍の幻曜ヒゲ,1,幻鳥竜玉,1,196,大霊脈玉,1,古龍の浄血,2,0,
EXテンタクルアームβ,0,12,4,0,0,M20,158,164,-3,4,3,0,-2,整備,2,溟龍の神秘,1,,,,,,,溟龍の特上皮,2,溟龍の剛翼,2,溟龍の幻曜ヒゲ,1,幻鳥竜玉,1,196,大霊脈玉,1,古龍の浄血,2,0,
EXギルドパレスアームα,0,11,3,0,0,M70,154,178,1,2,2,1,1,攻めの守勢,2,火事場力,1,ギルドの見識,1,,,,,英雄王のコイン,1,ジンオウコイン,2,クロオビコイン,2,鋼龍の剛爪,3,194,霊脈玉,1,大竜玉,1,0,
EXギルドパレスアームβ,0,11,4,1,0,M70,154,178,1,2,2,1,1,攻めの守勢,2,ギルドの見識,1,,,,,,,英雄王のコイン,1,ジンオウコイン,2,クロオビコイン,2,鋼龍の剛爪,3,194,霊脈玉,1,大竜玉,1,0,
EXアンガルダアームα,0,12,1,0,0,M23,162,180,0,-2,3,-3,0,超会心,2,災禍転福,1,地啼龍の神秘,1,,,,,地啼龍の厳岩殻,4,地啼龍の慈爪,2,地啼龍の慈眼殻,2,地啼龍の顕玉,1,200,大霊脈玉,1,古龍の浄血,2,0,
EXアンガルダアームβ,0,12,4,0,0,M23,162,180,0,-2,3,-3,0,超会心,2,地啼龍の神秘,1,,,,,,,地啼龍の厳岩殻,4,地啼龍の慈爪,2,地啼龍の慈眼殻,2,地啼龍の顕玉,1,200,大霊脈玉,1,古龍の浄血,2,0,
EXゾラマグナクロウα,0,12,1,1,0,M24,160,178,4,-3,-1,-2,-3,ひるみ軽減,2,満足感,1,熔山龍の真髄,1,,,,,龍脈の剛龍骨,4,朽ちた結晶,3,草むした大骨,3,覇王の証,1,198,大霊脈玉,1,古龍の浄血,2,0,
EXゾラマグナクロウβ,0,12,4,1,0,M24,160,178,4,-3,-1,-2,-3,ひるみ軽減,2,熔山龍の真髄,1,,,,,,,龍脈の剛龍骨,4,朽ちた結晶,3,草むした大骨,3,覇王の証,1,198,大霊脈玉,1,古龍の浄血,2,0,
EXガルルガアームα,0,11,1,0,0,M24,154,178,2,-3,2,-2,-2,耳栓,3,,,,,,,,,黒狼鳥の重殻,2,黒狼鳥の銀狼毛,2,黒狼鳥の地獄耳,2,傷痕の紫甲殻,3,198,霊脈玉,1,大竜玉,1,0,
EXガルルガアームβ,0,11,4,0,0,M24,154,178,2,-3,2,-2,-2,耳栓,2,,,,,,,,,黒狼鳥の重殻,2,黒狼鳥の銀狼毛,2,黒狼鳥の地獄耳,2,傷痕の紫甲殻,3,198,霊脈玉,1,大竜玉,1,0,
EXジンオウアームα,0,11,2,1,0,M24,158,182,-1,-1,4,-4,1,回復速度,2,力の解放,2,雷狼竜の真髄,1,,,,,雷狼竜の雷電毛,3,雷狼竜の重殻,2,雷狼竜の靭尾,1,超電雷光虫,3,202,霊脈玉,1,大竜玉,1,0,
EXジンオウアームβ,0,11,4,2,0,M24,158,182,-1,-1,4,-4,1,回復速度,1,力の解放,2,雷狼竜の真髄,1,,,,,雷狼竜の雷電毛,3,雷狼竜の重殻,2,雷狼竜の靭尾,1,超電雷光虫,3,202,霊脈玉,1,大竜玉,1,0,
EXギルドワークアームα,0,12,3,2,0,M24,162,180,2,1,1,2,2,地質学,2,植生学,1,ギルドの見識,1,,,,,調査団チケットG,1,珊瑚礁の結晶,2,妖艶な紅骨,2,太古の破片,1,200,大霊脈玉,1,古龍の浄血,2,0,
EXギルドワークアームβ,0,12,4,3,0,M24,162,180,2,1,1,2,2,地質学,1,植生学,1,ギルドの見識,1,,,,,調査団チケットG,1,珊瑚礁の結晶,2,妖艶な紅骨,2,太古の破片,1,200,大霊脈玉,1,古龍の浄血,2,0,
EXゴールドルナアームα,0,12,2,0,0,M70,162,180,3,-2,-4,0,4,逆恨み,2,毒属性強化,2,金火竜の真髄,1,,,,,金火竜の重殻,4,金火竜の厚鱗,2,火竜の煌液,2,雌火竜の天鱗,1,200,大霊脈玉,1,古龍の浄血,2,0,
EXゴールドルナアームβ,0,12,4,2,0,M70,162,180,3,-2,-4,0,4,逆恨み,2,金火竜の真髄,1,,,,,,,金火竜の重殻,6,金火竜の厚鱗,2,火竜の煌液,2,雌火竜の天鱗,1,200,大霊脈玉,1,古龍の浄血,2,0,
EXシルバーソルアームα,0,12,2,2,0,M70,162,180,4,-3,-2,-2,3,スリンガー装填数ＵＰ,3,風圧耐性,1,銀火竜の真髄,1,,,,,銀火竜の重殻,6,銀火竜の厚鱗,3,火竜の煌液,2,導きの結晶【珊瑚礁】,3,200,大霊脈玉,1,古龍の浄血,2,0,
EXシルバーソルアームβ,0,12,4,2,0,M70,162,180,4,-3,-2,-2,3,スリンガー装填数ＵＰ,3,銀火竜の真髄,1,,,,,,,銀火竜の重殻,6,銀火竜の厚鱗,3,火竜の煌液,2,導きの結晶【珊瑚礁】,3,200,大霊脈玉,1,古龍の浄血,2,0,
EXエンプレスアームα,0,12,2,1,0,M50,164,182,3,1,1,-3,-2,整備,2,爆破属性強化,2,炎妃龍の真髄,1,,,,,炎妃龍の重殻,3,炎妃龍の厚鱗,3,炎妃龍の靭尾,1,龍脈の古龍骨,6,202,大霊脈玉,1,古龍の浄血,2,0,
EXエンプレスアームβ,0,12,4,1,0,M50,164,182,3,1,1,-3,-2,整備,2,爆破属性強化,1,炎妃龍の真髄,1,,,,,炎妃龍の重殻,3,炎妃龍の厚鱗,3,炎妃龍の靭尾,1,龍脈の古龍骨,6,202,大霊脈玉,1,古龍の浄血,2,0,
EXゾークアームα,0,12,3,0,0,M100,166,184,1,1,-3,1,-3,挑戦者,2,攻撃,2,滅尽龍の覇気,1,,,,,滅尽龍の重殻,3,不滅の厚龍鱗,2,滅尽龍の重尾,1,砕竜の天殻,1,204,大霊脈玉,1,古龍の浄血,2,0,
